237, 1684, 4, 0fe5611b2225383f7abc5e3158799881_0
4471, 32570, 4, 0f156cce71e2356089c2ca3372fe5f07_0
1852, 24190, 11, 057d58c8d1d0771a3d409f4a67399f3b_0
196, 1014, 4, 0aca84880888d0af9d850a2e59cbc6fc_180
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_102
6202, 43153, 6, 08dc34fdcab34e2c8e882095e791b11b_0
1831, 9420, 3, 0db3956f602766d3d173a0d0a5e1bb30_35
1818, 9614, 4, 0ba58592e9a601d0000ed661fd794640_16
1580, 10341, 4, 0e4de041c5941db325a0d53d8200ed0b_0
10098, 55043, 4, 0c5d72cba38da8efcdcbb1552f100c76_0
3178, 23621, 5, 08442b2e26af7a8e7e3c9d083a7a0dab_0
1655, 10470, 4, 0825dcde66d1fb950504ba011e1f25df_0
159, 962, 4, 0aebc8508adbef34b814b22eaf01be4c_0
8405, 59330, 5, 05e89bbf530545128304c3995df9be3b_0
122, 742, 4, 00d8d30768a899b8e4368483617cfc6d_183
1816, 9166, 3, 0998b461641616ba403e0e3e41e7bfec_8
102, 562, 4, 085452baac275796c26135c6fb62baef_3
167, 1091, 4, 092c9904c7bd03dd7179f6b40fc74993_0
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_284
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_924
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_147
76, 429, 4, 044701f3bf3dbbc99ce831b8a847ebc2_0
200, 1159, 4, 09eaa5622707ec562ab72b118daff988_51
1289, 8298, 5, 03de740e838f4e08403ff02a8645195f_50
2295, 16257, 4, 0f0eac8122493664668818e29b07673b_0
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_207
1838, 9444, 3, 0fec2040e380434ac5781f53fca987f6_36
1079, 6780, 4, 07c46878c4e38015190039e49dfefed6_0
1403, 8372, 4, 042e25bce2b76371abc869174a1d01c8_7
107, 622, 4, 02602d746938012ce15cefc882a94288_0
1125, 6522, 4, 0d0609c5f65822027005dfccaf46c1b4_0
137, 835, 4, 0a7b35bff4da41e433519f9ac782b3b4_8
2812, 17843, 4, 0bf100aa62cb51cd61e100b723eec42e_0
29645, 184186, 3, 0147fbbccf51309995012b1964d6c077_12
1549, 7788, 4, 0db480ca0775522f75953766fe1d8f93_0
4976, 32886, 4, 06269208e15bfc2ddfdc1b8254c32558_0
727, 4886, 4, 02071aa692c610b938d83eb563f1581c_0
70, 420, 3, 0be5ecdd20c2e5b9961f9bd01703c6f8_0
243, 1829, 5, 050d018eb0d4cf41daa3831edfd19e7c_0
2014, 12203, 4, 0f38e1becb9fd3b87c3dd0875431952f_0
105, 619, 4, 0ca5070e6bf56dcad3ee7e0b9aa5cc67_1
72, 407, 4, 03c9da2a00bc9a8839b3aa8e6c58bb77_0
105, 769, 5, 0bb6254b5803825885c47973fc90ce10_25
2462, 16907, 4, 0d7ca46120c827385309b3c11dd267cb_0
1186, 6869, 3, 0e3936691226735ac6dae57043570cab_0
9104, 52450, 4, 0e36ed7fba5970e41e217e03e25e5156_0
144, 781, 4, 03e1663a0590b628458ff2335ed2900f_30
8839, 53681, 4, 0209f96c4b1b7b4aa098889fef67888b_0
127, 786, 4, 03316b9b82ee58b565e2888f981f0a41_3
122, 742, 4, 00d8d30768a899b8e4368483617cfc6d_117
106, 591, 4, 0db762aba96b99de024a9fb2796bf2b8_104
95, 660, 5, 05fabf2d4e3bb1b56361d0c1dd7ae4ea_0
120, 679, 4, 035cc0ccbc904828386a6155fe25e808_301
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_403
223, 1425, 4, 036fee4ba111a1669d0d669e5a435a56_0
1812, 9666, 4, 0cf0d216be83b617ac49381eb981af85_0
102, 502, 3, 030c1f619e6018c0688b74f9e9ed2e83_55
784, 4417, 4, 02d8942d183a2796494a4641a83a111d_2
3269, 18409, 4, 00bdaf1f608c97f43643555b0407d665_0
97, 702, 5, 03d0bf0d2372c0a8fec949774486996d_938
1839, 9664, 4, 0d8232f4e4ccf00542722f8769a77624_1
1871, 9979, 4, 06bdd90c50683e63cd78f59daed3cb4b_0
108, 624, 4, 09dc63fe9abc61c6b2d1482c66e61a2d_126
3547, 21215, 4, 065da2b935765b8ca467b954990c4683_0
911, 6315, 4, 03e8d8275555e5004ef6743a65e6e9bd_0
220, 1337, 4, 0b82efad04138f3fc7b4835ac82ba060_3
6675, 45803, 5, 0e80cbf6086b57be49235034a7399401_0
180, 990, 4, 01069e929a6f44e0fb4bcfce9f7aedaa_4
1788, 9334, 4, 0786244ba9809d1f3860a915b4eb7d98_13
149, 890, 4, 08cf2fb28f3b4d38a03bb38644657319_20
4214, 23972, 4, 034537b263442ca81dc5920884e9802f_0
29647, 184195, 3, 0147fbbccf51309995012b1964d6c077_3
200, 1159, 4, 09eaa5622707ec562ab72b118daff988_64
110, 628, 4, 09dc63fe9abc61c6b2d1482c66e61a2d_26
1833, 9243, 3, 0b12c2a1f8dedf0fde2ad5564a5d022c_62
7450, 50525, 5, 04c5a056b3fce22aa011116017ec3b90_0
2354, 18356, 4, 0fc411ec1fb8d6e977c96900fcd0b4d2_0
2108, 16124, 4, 07dba23a8239ca7c754e725a11bd847a_35
103, 760, 5, 00ba056ef82e7c810e5002b978c82428_7
3779, 27260, 6, 070a0efab43ed5dd676e39c697d8af08_0
110, 630, 4, 09dc63fe9abc61c6b2d1482c66e61a2d_4
108, 623, 4, 09dc63fe9abc61c6b2d1482c66e61a2d_19
780, 4895, 4, 04931dfcf5caa1fcd060c9489f81db78_0
265, 1406, 4, 03e222570b515db60b140d0465e4ed4b_0
107, 618, 4, 0c2ac7600f4c24c0a42218e90cd8a8cc_18
2069, 15485, 4, 0d4a6e5a2f2440c80ae83155058e1fc1_0
249, 1550, 4, 05adf4ebf7ffb1329733193a1a5d4070_7
87, 515, 4, 084b2c031ff050231fdd64763e2fcd0e_0
2905, 26013, 5, 06017e04cd570fa81313ddafad0ee907_0
243, 1830, 5, 02df66666da9f27fbf207551fb434e7a_0
9742, 62092, 4, 03927a6924ae6618c71a6394d19f6f55_0
6988, 39552, 4, 07964ec7de0832625d42264ccf5e285b_0
1882, 10155, 4, 02be239b1c5a74eb554a0139fb00f818_16
119, 716, 4, 02fb700d8f3a5d9d0264115a4a312d69_3
120, 679, 4, 035cc0ccbc904828386a6155fe25e808_106
200, 1147, 4, 00ba043de5396c1a000d9e1fc8818311_39
196, 1016, 4, 0aca84880888d0af9d850a2e59cbc6fc_187
3612, 26337, 6, 0c33c134b1e0c6a8de37f3cfad233278_0
2727, 17649, 4, 0e8d7201e184c8fdced59cb20d8d58b5_0
1842, 9869, 4, 00f6e7d5f25288431d366bbf8a8ac0a5_24
385, 2687, 5, 017551e7000d643f2b66e29908798f12_0
3064, 17682, 4, 03c8738a928eeaeef4ef2b85ade98169_0
2695, 26878, 5, 07706b2c0f183b0ab7be1e9f9c3ef0d5_0
152, 833, 4, 0e8abf26510c64c58dcd5780cf5c0a37_35
196, 1016, 4, 0aca84880888d0af9d850a2e59cbc6fc_87
2883, 25939, 5, 0964269f0962ebadb848cdf5cee8d205_0
231, 1694, 4, 0776002a1337318c7af1212222593e20_0
3358, 34173, 4, 02188cfe9f95d9e199018053726920f4_0
1151, 5995, 4, 059ec8093b865d50611617b198fdbe59_1
2371, 13671, 4, 02884da2c83257e51944254b1fcc374c_0
1872, 20117, 9, 0d51ac93369323485608b56f56a4c823_0
2596, 13791, 4, 04719ce5d5f511d060bfd208e4aaf462_0
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_204
1981, 11493, 4, 03535015d1d0b8883d649bbb5b5ee685_0
238, 1707, 4, 0c6bed94d936e92d5e9f02a24abc5045_0
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_275
148, 885, 4, 08e05f319b16efb11f0b254b199c3b39_7
184, 1038, 4, 097add7f7c9b6ab97780cb3e84d2f0d9_74
1129, 8290, 5, 046f70319e1a6c4fe0238a6782ed85d9_0
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_961
518, 3066, 4, 03db8b9833b1eb239731f70b5096a60e_0
3396, 30108, 5, 045e47f9392fac251a9456fc7e68fc64_0
105, 801, 6, 054e984f86ba19303e00b57dd3f10c28_5
75, 421, 4, 0a35bd14294c3f3e02df336ebad036e1_0
178, 1100, 4, 008903daa1cd0247bb5b484d6b2f052e_2
1027, 7262, 4, 0fd39b4e1af4eb16fba4cdd6b04b1f18_1
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_350
101, 741, 5, 0d9ac74b6f88f3b6c7d7191f51e0a132_12
151, 825, 4, 0e8abf26510c64c58dcd5780cf5c0a37_23
2883, 17003, 4, 0a0f3d05ce6fa3a865fe58bf73190244_1
2045, 15747, 4, 0944cf426a7f29b5e440bfb448bdf367_75
3341, 33715, 3, 0aa80eedbda04fb36fdf22abfc360475_0
196, 1016, 4, 0aca84880888d0af9d850a2e59cbc6fc_177
184, 1054, 4, 050171376d438afb01debfaacdb3297c_0
823, 4053, 4, 07eb29f1124f92facc6ff90414031fe0_2
1151, 5995, 4, 059ec8093b865d50611617b198fdbe59_0
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_286
625, 3765, 4, 0c27a10cc9e3cab3b96921f5b4e8fc47_0
2182, 13744, 4, 01b9505b5d4df7e6fcf2bab0b7aa0405_0
98, 722, 5, 0bb8c751479ef302d605e0f8a94f3811_17
1840, 9289, 3, 02b189ec9a2e457224a9c96af17dce56_10
187, 1178, 5, 0e34c39f73a7a5801db3d6c8a35d5486_0
2921, 20080, 4, 036cf9f1b713d10ef6329d22c224cdec_0
1826, 9476, 4, 01ef3ef0d578860104993519b81bedab_98
6626, 46361, 5, 0856f25e63d4d2e5cec019948d01710d_0
3718, 22180, 4, 0e9bdda298ba02c718b2d890bc884e15_0
6655, 45980, 5, 00ace012e92c411a19099d7d1b7a112a_0
1829, 9892, 4, 0c7e80c7c3c17c5b7cf393252cbb637f_0
1984, 20690, 9, 083aef912f17e38cefda613107ce6389_0
1858, 9603, 4, 0aec5c19d5c42a7d2fb79e42a4954c9c_0
110, 631, 4, 09dc63fe9abc61c6b2d1482c66e61a2d_77
4524, 25295, 4, 06be548d7ab4d89cdd400d82acd8f2b8_0
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_168
3412, 24347, 4, 030d807afb91d238e363e821446043e1_0
3479, 19239, 4, 07e58dc19a88459bfacd6fd3efa20bd4_0
97, 702, 5, 03d0bf0d2372c0a8fec949774486996d_164
237, 1726, 4, 00097b9df5da1e2139069a0cf97e49eb_0
694, 4710, 4, 0edab0843db2249220e4719e054833ab_0
104, 662, 4, 083b4a24fbd48f8c64e63220ed7297cc_0
8272, 99905, 7, 07cac11e4ed5684df7d511f52dd5cf62_0
299, 2098, 5, 0cbae79975a365ef87f71fb72b898f76_0
1799, 9724, 4, 0b24fb3dab92d4ab304b74adc6622507_0
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_314
5243, 34785, 5, 0ad2eb8951e5d87404c2bec8479b1d02_0
3989, 22515, 5, 0656065f3cc77e4be6bff2ae547a7b51_0
3902, 30480, 4, 048dccb6d79b8e22097dcb10933084c6_0
108, 627, 4, 09dc63fe9abc61c6b2d1482c66e61a2d_47
1277, 7813, 4, 05de252a1c10469b6a034fd0013ba5fc_0
1845, 9917, 4, 0b7bf89ecfd37e25e28dd6382568de5e_0
147, 940, 5, 0e32f4f577236be6b5506503b85b597f_0
105, 588, 4, 08744d70fdf2315a631077fb8b01196a_5
234, 1728, 5, 05f49e6fbd04941ae38b411c3b431707_0
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_507
184, 1061, 4, 071826e6f69f3ea4816898daffcf5f17_1
200, 1159, 4, 09eaa5622707ec562ab72b118daff988_96
184, 1069, 4, 035a58402ab5c814b3ff880c501fe836_37
3208, 35176, 5, 0fb88c886262820e1400a28874ed4d64_0
1988, 12187, 4, 078d756aa3dce1d2556c33f518e130a6_0
120, 679, 4, 035cc0ccbc904828386a6155fe25e808_25
2045, 20981, 9, 00941bc0104b882a694f00aec623b91b_0
225, 1365, 4, 06a1a4a0a7aa0cf5205357b20fe90fc1_1
7893, 54500, 3, 0448e268419bd88bac2704d7cdb51503_0
2885, 26031, 5, 07d7151a25e4a9d34a354ddb4de6d28f_0
122, 739, 4, 00d8d30768a899b8e4368483617cfc6d_103
979, 6275, 4, 0c6d246d5f583babc73ae8afc45f2b37_0
1688, 10122, 4, 00f9571dab4dcc8a6abb7d5a258149ff_0
3728, 51036, 4, 095873cc2e844a8f7fab0f70f0fa1826_1
1833, 9564, 4, 05da1d2c1455544bf552b1537fb0d243_0
8100, 53270, 4, 0f1feff54dcdcf9790696f4bc5d12f94_0
2566, 15622, 4, 053e718014f4e7ad1d785bef0b4852fc_0
2045, 15745, 4, 0944cf426a7f29b5e440bfb448bdf367_125
5719, 36024, 4, 06a612642054c175244b27b82d1432b9_0
4825, 28850, 4, 04b039883bad6a070c159cd3e23b05ea_0
3600, 22135, 4, 091bde9cbf9583a78d49dcf0595a0feb_0
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_82
154, 912, 4, 097302dce2ec29950db9a6787b0a598d_0
8637, 52283, 4, 0f15c973e1ce7cddf004e949a5a36226_0
264, 1620, 4, 01ac8d33e3c992cd4f527a6206b5e913_0
1547, 10075, 4, 04ece533182e3027c1c8f1bbb9d6f8bc_0
3719, 26222, 4, 0314e08d31196272513c1526dc28aca4_0
3865, 23539, 4, 01892d500a927df85577b7235330d125_0
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_416
120, 679, 4, 035cc0ccbc904828386a6155fe25e808_346
223, 1417, 4, 0ad140d4885086441defb3243b85e6e3_0
297, 4026, 4, 0fa177a9a8c80644fbcd5918182f0d9b_0
120, 679, 4, 035cc0ccbc904828386a6155fe25e808_305
1246, 7807, 3, 0ab27b8bc93a895fabd885dcb6e9c816_0
3219, 19554, 4, 0e559702bb75f445eefb5959fa5616aa_0
475, 3222, 4, 0763d3d9f326f659615bf042b90fbd69_5
3250, 19427, 4, 05e79b29c7e4d4142721eb7512e1cd99_0
10243, 73857, 4, 03a634fc591dd662a7bd293292035479_0
1292, 8167, 5, 07b6bc901201dc7ae1d6593a4d8fcbe3_0
3906, 22837, 4, 0fc97cccc542e3c74772f584fe8193e9_65
91, 537, 4, 0c29de4391f123058c0dfa13de9ecc42_1
3205, 22123, 4, 0d9e2477f240eda1ec5eab8a00627c8f_0
3216, 27206, 6, 0a9f1ee451a43639f58dec134287a377_0
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_444
968, 5415, 4, 0434c99f42c25e7985212f8e473c67e8_0
78, 413, 4, 0f2fd49fbb76a7bb13c01f1641f46b0a_25
200, 1134, 4, 092716219fc2f261ea6fa3e40418bf63_0
196, 1016, 4, 0aca84880888d0af9d850a2e59cbc6fc_214
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_70
976, 5843, 4, 0b7a9f97e0ec3f8bc2bbed1260b5f75e_0
196, 1016, 4, 0aca84880888d0af9d850a2e59cbc6fc_124
2883, 25447, 5, 07b535b56ac2950c4a607eae4ed5ad86_0
2072, 12213, 4, 0d90b9833de473b640b2b8d3ba26dad3_0
3776, 28457, 6, 08f11c46341ec42bdb204ffea1875abc_0
105, 603, 4, 032fbbf0624a436a40194faeae9151b3_4
3068, 23210, 6, 02d9eb1db03ab9d0749c09e45bea076c_0
2699, 15694, 4, 02fb0aecf75b361cbab44ffbda11dfe9_0
1833, 9241, 3, 02586c6729efb283df6d868bbca95795_51
108, 707, 4, 0e7f34d332d3479855d01cf2a52f288c_9
2694, 19391, 4, 0a93eca3092d870116e5cedb79cf1394_17
120, 679, 4, 035cc0ccbc904828386a6155fe25e808_395
3931, 27700, 4, 0de6b2b1724ef107b16e3e42fda45926_0
126, 794, 4, 00e6b9b27707cb38fafbeb5ecafe96e5_0
120, 679, 4, 035cc0ccbc904828386a6155fe25e808_461
122, 739, 4, 00d8d30768a899b8e4368483617cfc6d_188
129, 690, 4, 017c1a6ab56bc513909aaee344e2e150_1
5668, 67372, 10, 0e451affe0ee1f3f83058a2845d2a7ed_6
1780, 13007, 3, 0e99dcad826507095a29b79c46fd2be0_0
396, 2727, 4, 097407df4750160439760957dc3f7f5f_0
3709, 26455, 5, 09740c0c832040c5a67f49a2548599ed_0
243, 1830, 5, 02b4c7120fe5a561d4bd46d948139079_0
968, 5226, 4, 0299d9bbfab3ebe3a4b99c6765e8deb3_0
2297, 12098, 4, 0be381f02dfb6bcfaee0360c3e30de0c_0
237, 1791, 5, 025666ae836e08a02b7d400e6c41251d_0
2119, 16181, 4, 07dba23a8239ca7c754e725a11bd847a_1
2331, 15079, 4, 03377f23f444037dd1d9fe10f05fce69_0
1742, 9094, 4, 0a859a5a2b4d469457b18ebf33a4b1dc_0
244, 1372, 4, 02913f664addf7d9c56496a75866dd2d_9
1951, 10278, 4, 0b1e0a1f9cd5d856d12970dc2eedea87_0
13999, 69346, 4, 060db719e941740af962b61544c569cc_0
80, 401, 3, 018bffbc6ba571e8ee41f46bc8255b3f_52
110, 629, 4, 09dc63fe9abc61c6b2d1482c66e61a2d_72
1792, 9335, 4, 006076c22eaf39d803f043a3c8ba6bc1_0
2893, 25634, 5, 0994ad4681904fa6bf3c3945e28fec32_0
130, 711, 4, 0bcb862cfca4d54f1e2ea577d81b5494_0
522, 3233, 4, 07d5989f0fff50c9539e9f9d6bbc9489_0
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_358
5281, 40978, 5, 017ba3f797cc5687219656fd61c908bb_0
99, 557, 4, 0a38790f2d36c02a5c13cd946df45134_1
231, 1702, 4, 08f4dd66497ac56e1a3b3bfe05669d56_0
112, 610, 3, 0773cff22e7de2e54f63af16f63d2fc5_0
120, 679, 4, 035cc0ccbc904828386a6155fe25e808_352
3582, 25586, 4, 0a8962f2c2eeca9abd74625afe1779db_0
855, 4889, 5, 091f5d16dbe7692bd2572dd12563b52b_0
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_988
476, 2673, 4, 02dffc810d01284d8b80eb2b1559d883_0
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_984
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_558
6453, 57680, 3, 0a8324857bad38d55e187f8779874f69_0
7689, 38246, 4, 0e9a760607c9bbfc5c97a0f6f710792f_0
1856, 9869, 4, 03cfca3e7f125e0396e4de509574b8b6_0
1289, 8298, 5, 03de740e838f4e08403ff02a8645195f_22
76, 443, 3, 09711c728e0b29c2824ae46ce24d12c5_0
106, 592, 4, 0db762aba96b99de024a9fb2796bf2b8_186
135, 881, 5, 03f3d471caa0a0089cdd2c1f04303407_0
183, 1054, 4, 0009b7edceec6b7c64717a62011822b4_3
120, 679, 4, 035cc0ccbc904828386a6155fe25e808_359
7930, 53465, 5, 0e1fbb52965ada8478f0e50d1cabe657_0
237, 1343, 4, 03cdb5cd57682b4b44cacb92ff782095_0
4572, 32184, 4, 0cc36940a123b4ab464c55f60176d3b5_0
692, 4923, 4, 0725ef7286875a95b8a7917fb3672914_0
4521, 30183, 3, 0936703919df00cb1c4c796b4f2fbd82_2
7561, 56168, 4, 084035b5802decb328d100c2d9d25978_0
120, 679, 4, 035cc0ccbc904828386a6155fe25e808_88
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_551
135, 738, 3, 081552a0019bf69ab694956961cd30de_1
3011, 18702, 4, 0a0d7e998ab614c00d23c737d8c44b65_4
4323, 36325, 5, 09246d7efd65d38a46bf0f1529731212_0
4557, 32128, 4, 0df8cc77ed29da46403d7bd1f8164a75_0
104, 581, 4, 0050d060cd57d150075af959125bc392_1
1833, 9283, 3, 037bd8ade680621feb428eb8fd0a5969_9
102, 719, 5, 03d0bf0d2372c0a8fec949774486996d_13
1819, 9774, 4, 0421cd45635ed009ff0730c766163c35_0
145, 841, 4, 00da9c1f2be1cf845054cb7d08b3594c_6
2183, 13595, 5, 061b6717afa6fa8c4fb942090b816f64_0
3906, 22849, 4, 0fc97cccc542e3c74772f584fe8193e9_20
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_272
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_137
9244, 53895, 4, 0112906fb91b4484646504ba89b1e81c_0
662, 4808, 4, 0329d01c6eea7c3bfec194ee9aedfc93_0
5620, 36741, 4, 07c14ad3f88bf6e86a6035cd429266c1_0
3906, 22837, 4, 0fc97cccc542e3c74772f584fe8193e9_103
3350, 18015, 4, 09a7947c886568e4146f8fb297f489b0_0
577, 3618, 4, 0fd0e466cb522047e8a994f0a6244b1e_0
97, 702, 5, 03d0bf0d2372c0a8fec949774486996d_582
191, 1147, 4, 00df788a9bc3fa155d00980a1eef81c3_18
80, 409, 3, 018bffbc6ba571e8ee41f46bc8255b3f_82
4615, 25642, 4, 07ffd1e0b868e8fcae8fa2e8c907c27c_0
243, 1829, 5, 09962aa097b51c2656991407b7b60d18_0
1816, 9494, 4, 0de4363817fea544a93bcf6cd7172358_2
128, 782, 4, 071357cb0af968497bd87f8a28423177_9
198, 1148, 4, 019d06b721067b86bb51f104b32f4401_0
1890, 9796, 4, 0d75c0ee8c86ffaefaf6288257e82182_0
237, 1702, 4, 00afe83f4e5c37f66ab76e6d955779b1_0
1825, 9620, 4, 0f02ab99135703948c600f65e8c06c7c_0
97, 702, 5, 03d0bf0d2372c0a8fec949774486996d_478
247, 1824, 5, 0cb181dfced59d77a0a8c5b263b58f62_0
127, 744, 4, 00841311312736fa4649e5aa264a64c8_29
120, 679, 4, 035cc0ccbc904828386a6155fe25e808_321
1844, 9413, 3, 0948030fb8e6a467c72d4ffa94fe989f_4
3382, 24087, 4, 0163e319d5ba1d8bb4bf60f87b07dc0a_3
652, 3516, 4, 0a543a609f7a28bbaee8953f7c3b26e6_0
2273, 13054, 4, 0a2736265c4e6212e955a1716409c40c_0
2049, 22536, 9, 0a55e211ed8ac5fc17de3c2158d25579_0
88, 532, 4, 0c29de4391f123058c0dfa13de9ecc42_17
2121, 16197, 4, 07dba23a8239ca7c754e725a11bd847a_21
216, 1343, 4, 002af06580c49c15231aa6ac31e792f4_0
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_568
2831, 18855, 5, 0ef7f44c4aa2704f875a301e7e836e16_0
448, 3716, 6, 0c395d0641ee99ba22002266c0eb4a07_0
1833, 9242, 3, 02586c6729efb283df6d868bbca95795_13
6674, 44533, 5, 0b9d1be0b4235d695cd329b2521f5216_0
99, 737, 5, 0b7333de981a7457b287e20d20ff2e99_2
398, 2169, 4, 0847ff45abe789770a66656f7bd7b024_1
1863, 10239, 4, 015bae18ad3c499ab36b3e3839ddd29e_0
203, 1165, 4, 06484e60a5bb7d1de594fdcf350d5d0c_0
86, 487, 4, 0af5c41c2847bbf21e540b06a40966ff_0
99, 501, 3, 009c89800e6e93170b9a47d922a21d39_0
1082, 7718, 4, 05aa202b77ff8c827b3f7ad0c9b27907_0
3768, 27844, 6, 004d17464d9f78b91ff5619e44932cbe_0
2046, 12540, 4, 0cac82a4f93c2ccd68eaff69245aff1a_0
10747, 75273, 4, 02214b88da5058cdecf2cf4c2b708a00_0
1816, 9260, 3, 058e32c744c1f5c20be9f60261adbb58_0
1625, 10573, 5, 08df57d0b0ec3b3bbb23776c88ef04aa_0
1781, 9311, 4, 028544831b3bceda65c60cafa008e3f5_0
1026, 8405, 4, 0dfcaebf3268ad500d6e4fe41024ad02_0
102, 501, 3, 030c1f619e6018c0688b74f9e9ed2e83_35
99, 726, 5, 0bb8c751479ef302d605e0f8a94f3811_27
2752, 16471, 4, 02988ad764992c5116915247d41c5f8b_6
8323, 66438, 4, 063b0bcee19f42a6ed3d40bd2fd9b941_0
1848, 9535, 4, 0dca0b21bf77aa1eda28fc6f1b45e285_0
2103, 12942, 4, 0a447b071c01c9e66fcc72b9b0df01bb_0
120, 679, 4, 035cc0ccbc904828386a6155fe25e808_193
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_117
395, 2151, 4, 0140a6addfa75c5f2307362f5ac55ecd_9
116, 689, 4, 082d0cdf73553d92efff0fef978cf36e_0
1826, 9458, 4, 01ef3ef0d578860104993519b81bedab_37
7020, 40968, 4, 066c5c893768c3ed7a3af2254907e427_0
120, 679, 4, 035cc0ccbc904828386a6155fe25e808_312
6920, 43487, 5, 017ba7658f985afbee6492dfea6a9000_0
2727, 17649, 4, 0f5d5c697a96204398aec572fc05a037_0
9627, 61672, 4, 042d1b0a0d04ed5d0424e38341370b14_0
3907, 22837, 4, 0fc97cccc542e3c74772f584fe8193e9_175
122, 737, 4, 00d8d30768a899b8e4368483617cfc6d_71
100, 759, 5, 01c8f2a3034da18676a81f2ac6a46234_4
3906, 22852, 4, 0fc97cccc542e3c74772f584fe8193e9_84
149, 782, 4, 00ce26c236acc335549e51b81404c856_4
237, 1725, 4, 0aa8d4562d4f5f5826e28b51a16453b6_0
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_889
97, 720, 5, 01b94636ae4a1f6e4e3903a0dfc8958d_0
140, 877, 4, 04fcdec2e4bc8ce8ab9d85dc0a1fdf15_0
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_689
304, 1731, 4, 0bd4df7bc2d715799e5c1bdaf25fbb92_0
149, 890, 4, 08cf2fb28f3b4d38a03bb38644657319_39
219, 1441, 5, 0247968299805ffd7230151bae53f25d_7
6647, 45379, 5, 053a0378ebef44c5972b191d5ab6c8fe_0
231, 1471, 4, 01637cde6cf2f459db96794bc0059ff2_4
5592, 41528, 5, 026b895dc6ccbfd94020e9df8334a22d_0
3907, 22837, 4, 0fc97cccc542e3c74772f584fe8193e9_167
4933, 39559, 6, 0e56178e06f739f590ed7009108f280e_0
2018, 12300, 4, 08977aefecb7f3cf1fa4e426526ec98d_0
102, 562, 4, 0db762aba96b99de024a9fb2796bf2b8_77
222, 1433, 4, 05c821a8cfe8aad5ff2fb4d9259abf32_0
1833, 9407, 3, 0fec2040e380434ac5781f53fca987f6_57
2868, 15472, 4, 07ffa95d6ec907ad775dc08dfa8080a2_0
3906, 22838, 4, 0fc97cccc542e3c74772f584fe8193e9_99
1820, 9262, 3, 0255e9e4e8fd3b09c674751f049de0cf_1
7647, 49812, 5, 0e4c4d91e466c44989608f40f9cf3675_0
2050, 15788, 4, 0944cf426a7f29b5e440bfb448bdf367_45
1103, 6169, 4, 0d11d95df910b4a4011c762e89e3dbc5_0
1626, 8990, 4, 07f733556394baed4643d5a801652720_6
2789, 20223, 4, 053bf43ea4c2928f3ba06d9952d9a1b5_0
100, 508, 3, 0072af9f379051cd1d53178b97df99b5_6
117, 690, 4, 024f5457e81d22ecf008befe2746a9e8_2
2745, 18791, 5, 0ba6a3da85c1c904167beaca743b99d2_3
184, 1070, 4, 035a58402ab5c814b3ff880c501fe836_3
220, 924, 3, 0dc8626212cea87469b39e89e1d2bdc3_0
2045, 15747, 4, 0944cf426a7f29b5e440bfb448bdf367_105
4524, 29502, 4, 03cbf399e2b9f3fb66f4e2ba874f09ef_0
108, 617, 4, 09dc63fe9abc61c6b2d1482c66e61a2d_125
97, 701, 5, 03d0bf0d2372c0a8fec949774486996d_893
1853, 10035, 4, 0290bfa51e9b8f12d2574077e4f3fe28_2
8080, 53789, 5, 02ad41764600a2ff03eea92ff4233cc4_0
1887, 9672, 4, 0df70ce1c545f027c03e6785bc3ab312_0
1640, 15457, 3, 0f4a43e004e55f9556e6f8d6a38b4819_0
240, 1787, 5, 091ac0d4018c11da75abd20db214824e_0
2044, 15739, 4, 0944cf426a7f29b5e440bfb448bdf367_135
121, 693, 4, 0f25c88646bb82bba7e0289916757dbd_545
2815, 16598, 4, 0ca506f3ad37bc7b3134b1ae7694b506_0
